pc,effective_address,num_values,val0,val1,val2
4785276,10461112,1,115752960,NAN,NAN
4785280,115752960,2,58217,3,NAN
4785536,10461088,1,115286016,NAN,NAN
4785544,115505888,1,0,NAN,NAN
4785548,10461120,1,0,NAN,NAN
4785652,10465544,1,116711392,NAN,NAN
4785656,10465536,1,116707712,NAN,NAN
4785692,10465528,1,116707712,NAN,NAN
4785720,10465560,1,15,NAN,NAN
4785740,10465520,1,116707328,NAN,NAN
4785744,10465544,1,116711392,NAN,NAN
4785772,10461088,1,115286016,NAN,NAN
4785788,116707664,1,116707680,NAN,NAN
4785808,10461096,1,0,NAN,NAN
4785832,10465544,1,116711392,NAN,NAN
4785836,10465536,1,116707728,NAN,NAN
4785872,10465528,1,116707728,NAN,NAN
4785900,10465560,1,15,NAN,NAN
4785920,10465520,1,116707328,NAN,NAN
4785924,10465544,1,116711392,NAN,NAN
4786316,10461104,1,69843776,NAN,NAN
4786340,69843776,1,32,NAN,NAN
4786728,10459044,1,0,NAN,NAN
4784896,281474976692624,2,69873344,4564708,NAN
4784900,281474976692608,2,55010944,69843776,NAN
4784904,281474976692592,2,46358880,46358880,NAN
4784908,281474976692576,2,0,46357696,NAN
4784912,281474976692560,2,84087440,10458672,NAN
4784916,281474976692544,3,281474976692640,0,35905632
4564708,84087456,1,46357696,NAN,NAN
4564712,46357704,1,81374464,NAN,NAN
4564716,69843800,1,69843904,NAN,NAN
4564720,81374488,1,69845312,NAN,NAN
4564684,69843904,1,32,NAN,NAN
4783944,69843904,1,32,NAN,NAN
4784020,69843936,1,69118592,NAN,NAN
4784024,69118592,1,536870951,NAN,NAN
4784248,69843936,1,69118592,NAN,NAN
4784252,69118592,1,39,NAN,NAN
4784332,69118600,1,69867808,NAN,NAN
4784336,69867808,1,2,NAN,NAN
4784388,69867824,1,69118576,NAN,NAN
4784392,69118576,1,49,NAN,NAN
4784388,69867816,1,69867744,NAN,NAN
4784392,69867744,1,47,NAN,NAN
4784352,69867760,1,69867712,NAN,NAN
4784368,69867752,1,69867680,NAN,NAN
4784932,281474976689160,1,69867680,NAN,NAN
4784936,69867680,1,262205,NAN,NAN
4784984,281474976689152,1,69867712,NAN,NAN
4779960,69867712,1,537133146,NAN,NAN
4782216,69867712,1,537133146,NAN,NAN
4782260,8436344,1,4782300,NAN,NAN
4782308,9168506,1,2,NAN,NAN
4782324,9169296,1,9304038,NAN,NAN
4782648,9304039,1,101,NAN,NAN
4782664,8436696,1,4782792,NAN,NAN
4782792,69867728,1,19793024,NAN,NAN
4782216,19793024,1,54,NAN,NAN
4782260,8436056,1,4782348,NAN,NAN
4782348,19793032,1,8,NAN,NAN
4782580,281474976688928,2,69867712,4782808,NAN
4782584,281474976688912,2,9304038,1,NAN
4782588,281474976688896,2,8436440,94,NAN
4782592,281474976688880,2,2,1,NAN
4782596,281474976688864,3,281474976688944,35905632,69867728
4782648,9304038,1,101,NAN,NAN
4782664,8436696,1,4782792,NAN,NAN
4782792,69867720,1,69862592,NAN,NAN
4782216,69862592,1,134479933,NAN,NAN
4782260,8436112,1,4782272,NAN,NAN
4779960,69862592,1,134479933,NAN,NAN
4780092,69862600,1,27456,NAN,NAN
4780096,10461088,1,115286016,NAN,NAN
4780104,115505696,1,116707408,NAN,NAN
4780112,116707416,1,116707344,NAN,NAN
4780116,116707352,1,81717136,NAN,NAN
4780120,81717138,1,4,NAN,NAN
4781352,281474976688848,2,69862592,4782284,NAN
4781356,281474976688832,2,0,1,NAN
4781360,281474976688816,2,8436440,65,NAN
4781364,281474976688800,2,1,0,NAN
4781368,281474976688784,2,35905632,69867720,NAN
4781372,281474976688768,2,281474976688864,0,NAN
4782288,116707344,1,1,NAN,NAN
4782580,281474976688928,2,69867712,4782808,NAN
4782584,281474976688912,2,9304038,1,NAN
4782588,281474976688896,2,8436440,7068,NAN
4782592,281474976688880,2,1,0,NAN
4782596,281474976688864,3,281474976688944,35905632,69867720
4782580,281474976689008,2,69867712,4780308,NAN
4782584,281474976688992,2,4,69118592,NAN
4782588,281474976688976,2,4,1,NAN
4782592,281474976688960,2,69867680,1,NAN
4782596,281474976688944,3,281474976689024,35905632,84087440
4780320,69867712,1,537133146,NAN,NAN
4780328,10461128,1,19171360,NAN,NAN
7321452,19171392,2,31,4,NAN
7321780,19171384,2,20766976,31,NAN
7321796,19171416,1,4,NAN,NAN
7321812,20766984,1,116707344,NAN,NAN
7321852,19171368,2,19171368,4789752,NAN
4789764,69867712,1,537133146,NAN,NAN
4789796,116707352,1,81717136,NAN,NAN
4789800,81717138,1,4,NAN,NAN
4789840,116707360,1,116707376,NAN,NAN
4789848,116707384,1,69862592,NAN,NAN
4779204,69862592,1,134479933,NAN,NAN
4779960,69862592,1,134479933,NAN,NAN
4780092,69862600,1,27456,NAN,NAN
4780096,10461088,1,115286016,NAN,NAN
4780104,115505696,1,116707408,NAN,NAN
4780112,116707416,1,116707344,NAN,NAN
4780116,116707352,1,81717136,NAN,NAN
4780120,81717138,1,4,NAN,NAN
4781352,281474976688816,2,69867712,4779248,NAN
4781356,281474976688800,2,69867712,69862592,NAN
4781360,281474976688784,2,1,20766984,NAN
4781364,281474976688768,2,19171368,31,NAN
4781368,281474976688752,2,35905632,7069,NAN
4781372,281474976688736,2,281474976688832,0,NAN
4779252,116707352,1,81717136,NAN,NAN
4779256,69867712,1,537133146,NAN,NAN
4779312,81717136,1,262204,NAN,NAN
4779316,69867712,1,537133146,NAN,NAN
4779336,81717144,1,116707344,NAN,NAN
4779436,116707360,1,116707376,NAN,NAN
4779444,116707384,1,69862592,NAN,NAN
4779448,69862592,1,61,NAN,NAN
4779480,116707376,1,0,NAN,NAN
4779876,281474976688896,2,69867712,4789860,NAN
4779880,281474976688880,2,69867712,116707376,NAN
4779884,281474976688864,2,1,20766984,NAN
4779888,281474976688848,2,19171368,31,NAN
4779892,281474976688832,3,281474976688912,35905632,7069
4789864,116707376,1,0,NAN,NAN
4789908,281474976688928,2,19171360,7321864,NAN
4789912,281474976688912,2,281474976688944,1,NAN
7321900,19171420,1,0,NAN,NAN
7321928,19171384,1,20766976,NAN,NAN
7321936,20767168,1,0,NAN,NAN
7321984,19171400,1,4,NAN,NAN
7322024,281474976689008,2,69867712,4780420,NAN
7322028,281474976688992,2,7069,19171360,NAN
7322032,281474976688976,2,4,1,NAN
7322036,281474976688960,2,69867680,10458672,NAN
7322040,281474976688944,2,281474976689024,84087440,NAN
4780428,20767168,1,0,NAN,NAN
4781944,10461136,1,0,NAN,NAN
4781984,10465544,1,116711392,NAN,NAN
4781988,10465536,1,116707760,NAN,NAN
4782020,10465528,1,116707760,NAN,NAN
4782052,10465560,1,15,NAN,NAN
4782072,10465520,1,116707328,NAN,NAN
4782076,10465544,1,116711392,NAN,NAN
7205608,9766528,1,4,NAN,NAN
7205664,10492096,1,20843904,NAN,NAN
7205672,20843946,1,387,NAN,NAN
7205680,20843948,1,3709,NAN,NAN
7205692,20844408,1,2305843009213693951,NAN,NAN
7206196,10482936,1,16,NAN,NAN
7206556,20844408,1,2305843009213693951,NAN,NAN
7206584,20843920,1,81657856,NAN,NAN
7206588,281474976688944,2,7069,4,NAN
7206608,10482936,1,16,NAN,NAN
7206612,10493144,1,35866304,NAN,NAN
7206624,281474976688960,2,69873344,4782120,NAN
7206628,281474976688928,2,10462768,116707760,NAN
7206632,281474976688912,2,10458672,4,NAN
7206636,281474976688896,2,84087440,69867680,NAN
7206640,281474976688880,2,0,35905632,NAN
4782152,281474976689008,2,69867712,4780448,NAN
4782156,281474976688992,2,7069,0,NAN
4782160,281474976688976,2,281474976689024,20767168,NAN
4780460,116707776,1,0,NAN,NAN
4782924,69867712,1,537133146,NAN,NAN
4782952,8437112,1,4783024,NAN,NAN
4783032,9169296,1,9304038,NAN,NAN
4783044,9168506,1,2,NAN,NAN
4783292,9304039,1,101,NAN,NAN
4783352,69867728,1,19793024,NAN,NAN
4782924,19793024,1,54,NAN,NAN
4782952,8436824,1,4782992,NAN,NAN
4782996,281474976688912,2,69873344,4783360,NAN
4783000,281474976688896,2,69867712,69867712,NAN
4783004,281474976688880,2,69867720,0,NAN
4783008,281474976688864,2,9304038,4,NAN
4783012,281474976688848,2,84087440,1,NAN
4783016,281474976688832,3,281474976688928,0,35905632
4783372,69867728,1,19793024,NAN,NAN
4783292,9304038,1,101,NAN,NAN
4783352,69867720,1,69862592,NAN,NAN
4782924,69862592,1,134479933,NAN,NAN
4782952,8436880,1,4783056,NAN,NAN
4783064,10461088,1,115286016,NAN,NAN
4783068,69862600,1,27456,NAN,NAN
4783076,115505696,1,116707408,NAN,NAN
4783084,116707416,1,116707344,NAN,NAN
4783088,116707352,1,81717136,NAN,NAN
4783092,81717136,1,262204,NAN,NAN
4782996,281474976688912,2,69873344,4783360,NAN
4783000,281474976688896,2,69867712,69867712,NAN
4783004,281474976688880,2,69867712,19793024,NAN
4783008,281474976688864,2,9304038,4,NAN
4783012,281474976688848,2,84087440,0,NAN
4783016,281474976688832,3,281474976688928,0,35905632
4783372,69867720,1,69862592,NAN,NAN
6758228,69867712,1,90,NAN,NAN
6758240,9168506,1,2,NAN,NAN
7205608,9766536,1,5,NAN,NAN
7205664,10492104,1,30288384,NAN,NAN
7205672,30288426,1,103,NAN,NAN
7205680,30288428,1,1554,NAN,NAN
7205692,30288624,1,16275859511076716543,NAN,NAN
7206196,10482944,1,32,NAN,NAN
7206556,30288624,1,16275859511076716543,NAN,NAN
7206584,30288400,1,75300864,NAN,NAN
7206588,281474976688848,2,24,69867712,NAN
7206608,10482944,1,32,NAN,NAN
7206612,10493144,1,35866320,NAN,NAN
7206624,281474976688864,2,69873344,6758260,NAN
7206628,281474976688832,2,90,2,NAN
7206632,281474976688816,2,9304038,4,NAN
7206636,281474976688800,2,84087440,0,NAN
7206640,281474976688784,2,0,35905632,NAN
6758268,69867712,1,537133146,NAN,NAN
6758284,69867712,1,537133146,NAN,NAN
6758300,69867712,1,537133146,NAN,NAN
6758316,69867712,1,537133146,NAN,NAN
6758332,69867712,1,537133146,NAN,NAN
6758348,69867712,1,537133146,NAN,NAN
6758484,69867720,1,69862592,NAN,NAN
6758484,69867728,1,19793024,NAN,NAN
6758504,281474976688912,2,69867712,4783392,NAN
6758508,281474976688896,2,81717136,69867712,NAN
6758512,281474976688880,2,281474976688928,69867712,NAN
4782996,281474976689008,2,69873344,4780468,NAN
4783000,281474976688992,2,116707760,69867712,NAN
4783004,281474976688976,2,20767168,0,NAN
4783008,281474976688960,2,10458672,4,NAN
4783012,281474976688944,2,84087440,69867680,NAN
4783016,281474976688928,3,281474976689024,0,35905632
4780468,10461096,1,0,NAN,NAN
4781212,10465544,1,116711392,NAN,NAN
4781216,10465536,1,116707792,NAN,NAN
4781252,10465528,1,116707792,NAN,NAN
4781280,10465560,1,15,NAN,NAN
4781300,10465520,1,116707328,NAN,NAN
4781304,10465544,1,116711392,NAN,NAN
4781336,10461104,1,69843904,NAN,NAN
4781352,281474976689104,2,69843904,4785000,NAN
4781356,281474976689088,2,281474976689168,69118592,NAN
4781360,281474976689072,2,10458672,1,NAN
4781364,281474976689056,2,69867680,1,NAN
4781368,281474976689040,2,35905632,84087440,NAN
4781372,281474976689024,2,281474976689120,0,NAN
4785004,69867680,1,61,NAN,NAN
6762632,69118592,1,39,NAN,NAN
6762828,69118600,1,69867808,NAN,NAN
6762832,69867808,1,2,NAN,NAN
6762844,69867824,1,69118576,NAN,NAN
6762848,281474976689080,1,4788172,NAN,NAN
6762632,69118576,1,49,NAN,NAN
6762688,69118584,1,69864576,NAN,NAN
6762692,69864576,1,61,NAN,NAN
6762932,281474976689032,1,4788172,NAN,NAN
6762936,281474976689056,2,0,6762860,NAN
6762940,281474976689040,2,2,69118592,NAN
6762944,281474976689024,2,281474976689072,0,NAN
4788408,69864576,1,3407933,NAN,NAN
4788444,69864584,1,17,NAN,NAN
4787116,9913996,1,0,NAN,NAN
4787152,10459036,1,0,NAN,NAN
4787864,10459604,1,55922721,NAN,NAN
4787876,9169911,1,4,NAN,NAN
4787344,10461088,1,115286016,NAN,NAN
4787352,115286184,2,115286184,0,NAN
4788236,69864576,1,3407933,NAN,NAN
4788240,10459604,1,55922721,NAN,NAN
4788536,281474976689056,2,0,6762860,NAN
4788540,281474976689040,2,2,69118592,NAN
4788544,281474976689024,2,10458672,0,NAN
4788548,281474976689008,2,69867680,1,NAN
4788552,281474976688992,3,281474976689072,35905632,84087440
6762868,69118600,1,69867808,NAN,NAN
6762876,69867816,1,69867744,NAN,NAN
6762880,281474976689080,1,4788172,NAN,NAN
6762632,69867744,1,47,NAN,NAN
6762688,69867752,1,69867680,NAN,NAN
6762692,69867680,1,61,NAN,NAN
6762932,281474976689032,1,4788172,NAN,NAN
6762936,281474976689056,2,0,6762892,NAN
6762940,281474976689040,2,2,69118592,NAN
6762944,281474976689024,2,281474976689072,0,NAN
4788408,69867680,1,262205,NAN,NAN
4788444,69867688,1,27481,NAN,NAN
4787116,9913996,1,0,NAN,NAN
4787344,10461088,1,115286016,NAN,NAN
4787352,115505896,2,115505896,0,NAN
4788236,69867680,1,262205,NAN,NAN
4788240,10459604,1,55922721,NAN,NAN
4788536,281474976689056,2,0,6762892,NAN
4788540,281474976689040,2,2,69118592,NAN
4788544,281474976689024,2,10458672,0,NAN
4788548,281474976689008,2,69867680,1,NAN
4788552,281474976688992,3,281474976689072,35905632,84087440
6762904,281474976689104,2,69843904,4785084,NAN
6762908,281474976689088,2,281474976689200,69118592,NAN
6762912,281474976689072,2,281474976689120,0,NAN
4785196,281474976689160,1,69867680,NAN,NAN
4785200,69867680,1,61,NAN,NAN
4785220,281474976689168,2,116707760,0,NAN
4785236,69867688,1,27481,NAN,NAN
6765468,69867680,1,262205,NAN,NAN
6765496,8943776,1,6765512,NAN,NAN
6765512,281474976689104,2,69843904,4785252,NAN
6765516,281474976689088,2,0,69867680,NAN
6765520,281474976689072,2,10458672,61,NAN
6765524,281474976689056,3,281474976689120,0,1
4785260,10461088,1,115286016,NAN,NAN
4785268,115505896,1,0,NAN,NAN
4785276,10461112,1,115752960,NAN,NAN
4785280,115752960,2,58217,4,NAN
4785536,10461088,1,115286016,NAN,NAN
4785544,115505896,1,0,NAN,NAN
4785548,10461120,1,0,NAN,NAN
4785652,10465544,1,116711392,NAN,NAN
4785656,10465536,1,116707824,NAN,NAN
4785692,10465528,1,116707824,NAN,NAN
4785720,10465560,1,15,NAN,NAN
4785740,10465520,1,116707328,NAN,NAN
4785744,10465544,1,116711392,NAN,NAN
4785772,10461088,1,115286016,NAN,NAN
4785788,116707776,1,116707792,NAN,NAN
4785808,10461096,1,0,NAN,NAN
4785832,10465544,1,116711392,NAN,NAN
4785836,10465536,1,116707840,NAN,NAN
4785872,10465528,1,116707840,NAN,NAN
4785900,10465560,1,15,NAN,NAN
4785920,10465520,1,116707328,NAN,NAN
4785924,10465544,1,116711392,NAN,NAN
4786316,10461104,1,69843904,NAN,NAN
4786340,69843904,1,32,NAN,NAN
4786728,10459044,1,0,NAN,NAN
4784896,281474976692624,2,69873344,4564708,NAN
4784900,281474976692608,2,55010944,69843904,NAN
4784904,281474976692592,2,46358880,46358880,NAN
4784908,281474976692576,2,0,46357696,NAN
4784912,281474976692560,2,84087440,10458672,NAN
4784916,281474976692544,3,281474976692640,0,35905632
4564708,84087456,1,46357696,NAN,NAN
4564712,46357704,1,81374464,NAN,NAN
4564716,69843928,1,69844032,NAN,NAN
4564720,81374488,1,69845312,NAN,NAN
4564684,69844032,1,32,NAN,NAN
4783944,69844032,1,32,NAN,NAN
4784020,69844064,1,69118624,NAN,NAN
4784024,69118624,1,536870951,NAN,NAN
4784248,69844064,1,69118624,NAN,NAN
4784252,69118624,1,39,NAN,NAN
4784332,69118632,1,69867968,NAN,NAN
4784336,69867968,1,2,NAN,NAN
4784388,69867984,1,69118608,NAN,NAN
4784392,69118608,1,49,NAN,NAN
4784388,69867976,1,69867904,NAN,NAN
4784392,69867904,1,47,NAN,NAN
4784352,69867920,1,69867872,NAN,NAN
4784368,69867912,1,69867840,NAN,NAN
4784932,281474976689160,1,69867840,NAN,NAN
4784936,69867840,1,262205,NAN,NAN
4784984,281474976689152,1,69867872,NAN,NAN
4779960,69867872,1,537133141,NAN,NAN
4782216,69867872,1,537133141,NAN,NAN
4782260,8436304,1,4782300,NAN,NAN
4782308,9168501,1,2,NAN,NAN
4782324,9169256,1,9304038,NAN,NAN
4782648,9304039,1,101,NAN,NAN
4782664,8436696,1,4782792,NAN,NAN
4782792,69867888,1,69867680,NAN,NAN
4782216,69867680,1,262205,NAN,NAN
4782260,8436112,1,4782272,NAN,NAN
4779960,69867680,1,262205,NAN,NAN
4780092,69867688,1,27481,NAN,NAN
4780096,10461088,1,115286016,NAN,NAN
4780104,115505896,1,116707824,NAN,NAN
4780112,116707832,1,116707760,NAN,NAN
4780116,116707768,1,81717200,NAN,NAN
4780120,81717202,1,4,NAN,NAN
4781352,281474976688848,2,69867680,4782284,NAN
4781356,281474976688832,2,0,1,NAN
4781360,281474976688816,2,8436440,65,NAN
4781364,281474976688800,2,2,1,NAN
4781368,281474976688784,2,35905632,69867888,NAN
4781372,281474976688768,2,281474976688864,0,NAN
4782288,116707760,1,7069,NAN,NAN
4782580,281474976688928,2,69867872,4782808,NAN
4782584,281474976688912,2,9304038,1,NAN
4782588,281474976688896,2,8436440,89,NAN
4782592,281474976688880,2,2,1,NAN
4782596,281474976688864,3,281474976688944,35905632,69867888
4782648,9304038,1,101,NAN,NAN
4782664,8436696,1,4782792,NAN,NAN
4782792,69867880,1,69867520,NAN,NAN
4782216,69867520,1,262205,NAN,NAN
4782260,8436112,1,4782272,NAN,NAN
4779960,69867520,1,262205,NAN,NAN
4780092,69867528,1,27480,NAN,NAN
4780096,10461088,1,115286016,NAN,NAN
4780104,115505888,1,116707712,NAN,NAN
4780112,116707720,1,116707648,NAN,NAN
4780116,116707656,1,81717184,NAN,NAN
4780120,81717186,1,4,NAN,NAN
4781352,281474976688848,2,69867520,4782284,NAN
4781356,281474976688832,2,0,1,NAN
4781360,281474976688816,2,8436440,65,NAN
4781364,281474976688800,2,1,0,NAN
4781368,281474976688784,2,35905632,69867880,NAN
4781372,281474976688768,2,281474976688864,0,NAN
4782288,116707648,1,14251,NAN,NAN
4782580,281474976688928,2,69867872,4782808,NAN
4782584,281474976688912,2,9304038,1,NAN
4782588,281474976688896,2,8436440,7158,NAN
4782592,281474976688880,2,1,0,NAN
4782596,281474976688864,3,281474976688944,35905632,69867880
4782580,281474976689008,2,69867872,4780308,NAN
4782584,281474976688992,2,4,69118624,NAN
4782588,281474976688976,2,4,1,NAN
4782592,281474976688960,2,69867840,1,NAN
4782596,281474976688944,3,281474976689024,35905632,84087440
4780320,69867872,1,537133141,NAN,NAN
4780328,10461128,1,19171360,NAN,NAN
7321452,19171392,2,31,5,NAN
7321780,19171384,2,20766976,31,NAN
7321796,19171416,1,5,NAN,NAN
7321812,20767128,1,0,NAN,NAN
7321984,19171400,1,5,NAN,NAN
7322024,281474976689008,2,69867872,4780420,NAN
7322028,281474976688992,2,21409,19171360,NAN
7322032,281474976688976,2,4,1,NAN
7322036,281474976688960,2,69867840,10458672,NAN
7322040,281474976688944,2,281474976689024,84087440,NAN
4780428,20767128,1,0,NAN,NAN
4781944,10461136,1,0,NAN,NAN
4781984,10465544,1,116711392,NAN,NAN
4781988,10465536,1,116707872,NAN,NAN
4782020,10465528,1,116707872,NAN,NAN
4782052,10465560,1,15,NAN,NAN
4782072,10465520,1,116707328,NAN,NAN
4782076,10465544,1,116711392,NAN,NAN
7205608,9766528,1,4,NAN,NAN
7205664,10492096,1,20843904,NAN,NAN
7205672,20843946,1,386,NAN,NAN
7205680,20843948,1,3710,NAN,NAN
7205692,20844408,1,4611686018427387903,NAN,NAN
7206196,10482936,1,16,NAN,NAN
7206556,20844408,1,4611686018427387903,NAN,NAN
7206584,20843920,1,81657856,NAN,NAN
7206588,281474976688944,2,21409,4,NAN
7206608,10482936,1,16,NAN,NAN
7206612,10493144,1,35866352,NAN,NAN
7206624,281474976688960,2,69873344,4782120,NAN
7206628,281474976688928,2,10462768,116707872,NAN
7206632,281474976688912,2,10458672,4,NAN
7206636,281474976688896,2,84087440,69867840,NAN
7206640,281474976688880,2,0,35905632,NAN
4782152,281474976689008,2,69867872,4780448,NAN
4782156,281474976688992,2,21409,0,NAN
4782160,281474976688976,2,281474976689024,20767128,NAN
4780460,116707888,1,0,NAN,NAN
4782924,69867872,1,537133141,NAN,NAN
4782952,8437072,1,4783024,NAN,NAN
4783032,9169256,1,9304038,NAN,NAN
4783044,9168501,1,2,NAN,NAN
4783292,9304039,1,101,NAN,NAN
4783352,69867888,1,69867680,NAN,NAN
4782924,69867680,1,262205,NAN,NAN
4782952,8436880,1,4783056,NAN,NAN
4783064,10461088,1,115286016,NAN,NAN
4783068,69867688,1,27481,NAN,NAN
4783076,115505896,1,116707824,NAN,NAN
4783084,116707832,1,116707760,NAN,NAN
4783088,116707768,1,81717200,NAN,NAN
4783092,81717200,1,262204,NAN,NAN
4782996,281474976688912,2,69873344,4783360,NAN
4783000,281474976688896,2,69867872,69867872,NAN
4783004,281474976688880,2,69867880,0,NAN
4783008,281474976688864,2,9304038,4,NAN
4783012,281474976688848,2,84087440,1,NAN
4783016,281474976688832,3,281474976688928,0,35905632
4783372,69867888,1,69867680,NAN,NAN
6758228,69867872,1,85,NAN,NAN
6758240,9168501,1,2,NAN,NAN
7205608,9766536,1,5,NAN,NAN
7205664,10492104,1,30288384,NAN,NAN
7205672,30288426,1,102,NAN,NAN
7205680,30288428,1,1555,NAN,NAN
7205692,30288624,1,16275859511076978687,NAN,NAN
7206196,10482944,1,32,NAN,NAN
7206556,30288624,1,16275859511076978687,NAN,NAN
7206584,30288400,1,75300864,NAN,NAN
7206588,281474976688848,2,24,69867872,NAN
7206608,10482944,1,32,NAN,NAN
7206612,10493144,1,35866368,NAN,NAN
7206624,281474976688864,2,69873344,6758260,NAN
7206628,281474976688832,2,85,2,NAN
7206632,281474976688816,2,9304038,4,NAN
7206636,281474976688800,2,84087440,1,NAN
7206640,281474976688784,2,0,35905632,NAN
6758268,69867872,1,537133141,NAN,NAN
6758284,69867872,1,537133141,NAN,NAN
6758300,69867872,1,537133141,NAN,NAN
6758316,69867872,1,537133141,NAN,NAN
6758332,69867872,1,537133141,NAN,NAN
6758348,69867872,1,537133141,NAN,NAN
6758484,69867880,1,69867520,NAN,NAN
6758484,69867888,1,69867680,NAN,NAN
6758504,281474976688912,2,69867872,4783392,NAN
6758508,281474976688896,2,81717200,69867872,NAN
6758512,281474976688880,2,281474976688928,69867880,NAN
4783292,9304038,1,101,NAN,NAN
4783352,69867880,1,69867520,NAN,NAN
4782924,69867520,1,262205,NAN,NAN
4782952,8436880,1,4783056,NAN,NAN
4783064,10461088,1,115286016,NAN,NAN
4783068,69867528,1,27480,NAN,NAN
4783076,115505888,1,116707712,NAN,NAN
4783084,116707720,1,116707648,NAN,NAN
4783088,116707656,1,81717184,NAN,NAN
4783092,81717184,1,262204,NAN,NAN
4782996,281474976688912,2,69873344,4783360,NAN
4783000,281474976688896,2,75350624,69867872,NAN
4783004,281474976688880,2,69867872,81717200,NAN
4783008,281474976688864,2,9304038,4,NAN
4783012,281474976688848,2,84087440,0,NAN
4783016,281474976688832,3,281474976688928,0,35905632
4782996,281474976689008,2,69873344,4780468,NAN
4783000,281474976688992,2,116707872,69867872,NAN
4783004,281474976688976,2,20767128,0,NAN
4783008,281474976688960,2,10458672,4,NAN
4783012,281474976688944,2,84087440,69867840,NAN
4783016,281474976688928,3,281474976689024,0,35905632
4780468,10461096,1,0,NAN,NAN
